type,user,text,files,timestamp,date,time,year
message,U042FH0RB,"['case', 'switching', 'yt-4.0', 'branch', 'good', 'idea']",,2019-04-26 08:55:16.010700,2019-04-26,08:55:16.010700,2019
message,U042FH0RB,"['particularly', 'very', 'big', 'particle', 'dataset']",,2019-04-26 08:55:21.010900,2019-04-26,08:55:21.010900,2019
message,U1TMQQB38,"['yes,', 'that.', 'something', 'roots', 'loading', 'part,', 'other', 'issues.', 'version', ""'3.5.1'""]",,2019-04-26 08:56:47.012000,2019-04-26,08:56:47.012000,2019
message,U042FH0RB,"['yt', '4.0', 'completely', 'redid', 'particle', 'indexing', 'system']",,2019-04-26 08:57:04.012300,2019-04-26,08:57:04.012300,2019
message,U042FH0RB,"['specifically', 'better', 'support', 'very', 'large', 'datasets']",,2019-04-26 08:57:13.012600,2019-04-26,08:57:13.012600,2019
message,U042FH0RB,"['why', 'think', 'impactful']",,2019-04-26 08:57:24.013000,2019-04-26,08:57:24.013000,2019
message,U1TMQQB38,"['right,', 'try', 'that.']",,2019-04-26 08:57:54.013500,2019-04-26,08:57:54.013500,2019
message,U042FH0RB,"['looks', ""you're"", 'using', 'python2.7', 'though,', ""you'll"", 'python3,', 'dropped', 'support', 'python2.7', 'yt-4.0', 'branch']",,2019-04-26 08:58:21.013900,2019-04-26,08:58:21.013900,2019
message,U042FH0RB,"['anyway,', 'good', 'luck!']",,2019-04-26 08:58:29.014100,2019-04-26,08:58:29.014100,2019
message,UDJSRNAMQ,"['~USER', 'joined', 'channel']",,2018-10-21 07:41:06.000200,2018-10-21,07:41:06.000200,2018
message,UA9STNC76,"['~USER', 'joined', 'channel']",,2018-04-19 22:59:54.000066,2018-04-19,22:59:54.000066,2018
message,UA9STNC76,"['hello,', 'hope', 'appropriate', 'place.', 'possible', 'set', 'background', '3d', 'volume', 'rendering', 'scene?', 'trying', 'background', 'command', 'saving', 'image', '~CODESNIPPET`im', '=', 'sc.render()', ""im.write_png('blue_bg.png',"", 'background=[0,0,1,1],', 'sigma_clip=3)~CODESNIPPET`', 'yet', 'png', 'still', 'black', 'background.', 'proper', 'technique?', 'cookbook', '(~HYPERLINK)', 'doesn’t', 'appear', 'effect', 'either.']",,2018-04-19 23:01:15.000222,2018-04-19,23:01:15.000222,2018
message,U042FH0RB,"['bug', 'tracking']",,2018-04-19 23:11:45.000210,2018-04-19,23:11:45.000210,2018
message,U042FH0RB,"['used', 'work', 'old', 'volume', 'rendering', 'infrastructure', 'unfortunately', 'wasn’t', 'noticed', 'made', 'big', 'change']",,2018-04-19 23:12:09.000006,2018-04-19,23:12:09.000006,2018
message,U042FH0RB,"['i’m', 'ultimate', 'fix']",,2018-04-19 23:12:16.000007,2018-04-19,23:12:16.000007,2018
message,U042FH0RB,['~HYPERLINK'],,2018-04-19 23:13:11.000167,2018-04-19,23:13:11.000167,2018
message,UA9STNC76,"['hmm', 'okay.', 'thanks', 'quick', 'answer!', 'it’s', 'unfortunate', 'broken', 'hope', 'gets', 'fixed.', 'tried', 'modifications', 'made', 'one', 'posts', 'thread,', 'didn’t', 'seem', 'fix', 'even', 'grey', 'opacity.', 'require', 'different', 'branch', 'code?']",,2018-04-20 00:16:33.000221,2018-04-20,00:16:33.000221,2018
message,U8FUK8KCL,"['~USER', 'no,', 'far', 'understood', 'functionality', 'used', 'spread', 'grid', 'over', 'several', 'processors', '(for', 'operations).', 'large', 'grid', 'useful.', 'however,', 'numprocs', '(substantially)', 'smaller', 'than', 'number', 'grid', 'points.', 'several', 'grids', 'process', 'them', 'individually', 'yields', '(naturally)', 'largest', 'speedup.', 'see', '~HYPERLINK', 'help', 'parallelization.']",,2018-09-17 04:58:42.000100,2018-09-17,04:58:42.000100,2018
message,U8FUK8KCL,"['something', 'different', '(a', 'problem', 'ran', 'myself).', 'obtain', 'error', 'message', '~CODESNIPPET', '(from', 'line', '669', 'yt/units/unit_object.pyc)', 'something', 'simple', 'example.', 'create', 'bug', 'report', 'github?']",python,2018-09-17 05:01:56.000100,2018-09-17,05:01:56.000100,2018
message,U042FH0RB,"['ptest', 'isn’t', 'unit', 'that’s', 'know', 'yt’s', 'unit', 'system']",,2018-09-17 08:17:42.000100,2018-09-17,08:17:42.000100,2018
message,U042FH0RB,['ptest?'],,2018-09-17 08:17:51.000100,2018-09-17,08:17:51.000100,2018
message,U042FH0RB,"['wait,', 'sorry']",,2018-09-17 08:18:15.000100,2018-09-17,08:18:15.000100,2018
message,U042FH0RB,"['didn’t', 'read', 'closely']",,2018-09-17 08:18:23.000200,2018-09-17,08:18:23.000200,2018
message,U042FH0RB,"['work', 'please', 'file', 'bug']",,2018-09-17 08:18:32.000100,2018-09-17,08:18:32.000100,2018
message,U8FUK8KCL,[],,2018-09-17 08:23:50.000100,2018-09-17,08:23:50.000100,2018
message,U8FUK8KCL,"['another', 'question', 'yt', 'handles', 'athena', 'input', 'ghost', 'cells', 'outputted.', 'noticed', '~CODESNIPPET', 'changed', 'accordingly', '~CODESNIPPET', 'greater', 'than', '~CODESNIPPET', 'leads', 'weird', 'artefacts', 'such', 'shown', 'file', 'attached.']",png,2018-09-17 08:27:46.000100,2018-09-17,08:27:46.000100,2018
message,U8FUK8KCL,"['filed', '#2032']",,2018-09-17 08:40:42.000100,2018-09-17,08:40:42.000100,2018
message,U042FH0RB,"['seems', 'buggy']",,2018-09-17 09:21:05.000100,2018-09-17,09:21:05.000100,2018
message,U042FH0RB,"['bet', 'one', 'tried', 'load', 'data', 'ghost', 'zones', 'output', 'yt', 'before']",,2018-09-17 09:21:26.000100,2018-09-17,09:21:26.000100,2018
message,U042FH0RB,"['tell', 'looking', 'output', 'case?']",,2018-09-17 09:21:46.000200,2018-09-17,09:21:46.000200,2018
message,U042FH0RB,"['memory', 'athena', 'vtk', 'format', 'isn’t', 'especially', 'self-describing']",,2018-09-17 09:22:06.000100,2018-09-17,09:22:06.000100,2018
message,U8FUK8KCL,"['thought', 'so…', 'tried', 'fix', 'while', 'couldn’t', 'figure', 'structure…also', 'value', '~CODESNIPPET', 'very', 'strange,', 'i.e.,', 'doesn’t', 'fit', 'expectations', 'had.', 'what’s', 'going', 'there…']",,2018-09-17 09:35:06.000100,2018-09-17,09:35:06.000100,2018
message,U042FH0RB,"['~USER', '^']",,2018-09-17 09:45:39.000100,2018-09-17,09:45:39.000100,2018
message,U042J7XJP,"['~USER', 'joined', 'channel']",,2018-09-17 09:50:25.000200,2018-09-17,09:50:25.000200,2018
message,U042J7XJP,"['problem', 'don’t', 'yet', 'support', 'kind', 'data.', 'file', 'tell', 'ghost', 'cells', 'ignore', 'them']",,2018-09-17 09:51:22.000100,2018-09-17,09:51:22.000100,2018
message,U042J7XJP,"['file', 'look', '~USER?', 'one', 'give', 'already', 'that?']",,2018-09-17 09:51:43.000100,2018-09-17,09:51:43.000100,2018
message,U8FUK8KCL,"['no,', 'it’s', 'one.', 'upload', 'another', 'one', 'added', 'boundary', 'conditions.', 'file', 'bug', 'report?', '[note', 'apart', 'visual', 'artefacts', 'things', 'seem', 'run', 'fine', 'important]']",,2018-09-17 09:52:53.000100,2018-09-17,09:52:53.000100,2018
message,U042FH0RB,"['well', 'visual', 'artifacts', 'wouldn’t', 'trust', 'anything', 'else', ':)']",,2018-09-17 09:54:35.000100,2018-09-17,09:54:35.000100,2018
message,U042J7XJP,"['definitely', 'trust', 'anything', 'data', 'point']",,2018-09-17 09:55:21.000100,2018-09-17,09:55:21.000100,2018
message,U8FUK8KCL,"['ok…', ':smile:', 'thanks!']",,2018-09-17 09:55:50.000100,2018-09-17,09:55:50.000100,2018
message,U042J7XJP,"['please', 'file', 'bug', 'report']",,2018-09-17 09:55:51.000200,2018-09-17,09:55:51.000200,2018
message,U8FUK8KCL,"['do.', 'thanks', 'help']",,2018-09-17 09:55:58.000100,2018-09-17,09:55:58.000100,2018
message,U8FUK8KCL,"['filed', '#2033.', 'thanks', 'help', 'these', 'two', 'issues.']",,2018-09-17 10:17:19.000100,2018-09-17,10:17:19.000100,2018
message,U042FH0RB,"['awesome,', 'try', 'look', 'first', 'one', 'today,', 'think', 'one', 'fixed', 'yt', '3.5']",,2018-09-17 10:17:40.000100,2018-09-17,10:17:40.000100,2018
message,UDXDKJCDT,"['calculate', 'angular', 'momentum', 'particular', 'cells', 'satisfy', 'conditions?', 'example,', 'calculate', 'angular', 'momentum', 'dense', 'gas', 'within', 'sphere,', 'doesn’t', 'work', '…', 'thanks!', 'sp', '=', 'ds.sphere(center,', '(10,', '‘kpc’))', 'dense_sp', '=', 'sp.cut_region([‘obj[“h_p0_number_density”]&gt;=', '1e-2’])', 'dense_sp.quantities.angular_momentum_vector()']",,2018-11-20 13:22:00.171500,2018-11-20,13:22:00.171500,2018
message,UDXDKJCDT,"['another', 'question.', 'i’m', 'trying', 'understand', 'yt', 'calculates', '.quantities.angular_momentum_vector().', 'thought', 'it’s', 'combination', '(x,', 'z)', 'specific', 'angular', 'momentum', 'particles,', 'clearly', 'it’s', '…', 'it.', 'anything', 'wrong', 'here?']",,2018-11-20 13:41:21.173600,2018-11-20,13:41:21.173600,2018
message,UDXDKJCDT,[],png,2018-11-20 13:41:33.173700,2018-11-20,13:41:33.173700,2018
message,U37DTBL6N,"['mean', ""doesn't"", 'work?', 'mean', 'results', 'coherent', 'expect?']",,2018-11-20 15:44:22.175300,2018-11-20,15:44:22.175300,2018
message,U37DTBL6N,"['aware', '~CODESNIPPET', 'accepts', 'arguments', 'control', 'actually', 'computed', '(am', 'particles,', 'gas)', 'makes', 'sense', 'dataset.']",,2018-11-20 15:46:02.176500,2018-11-20,15:46:02.176500,2018
message,UDXDKJCDT,"['first', 'question,', 'can’t', 'dense_sp.quantities.angular_momentum_vector(),', 'gives', 'error', 'one.']",,2018-11-20 16:08:05.178400,2018-11-20,16:08:05.178400,2018
message,UDXDKJCDT,"['---------------------------------------------------------------------------', 'indexerror', 'traceback', '(most', 'recent', 'call', 'last)', '&lt;ipython-input-5-2000e9aaa8dc&gt;', '&lt;module&gt;', '1', 'sp', '=', 'ds.sphere(halo_center,', '(10,', '‘kpc’))', '2', 'dense_sp', '=', 'sp.cut_region([‘obj[“h_p0_number_density”]&gt;=', '1e-2’])', '----&gt;', '3', 'dense_sp.quantities.angular_momentum_vector()', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/data_objects/derived_quantities.py', '__call__(self,', '*args,', '**kwargs)', '65', 'storage', '=', '{}', '66', 'sto,', 'ds', 'parallel_objects(chunks,', '-1,', 'storage', '=', 'storage):', '---&gt;', '67', 'sto.result', '=', 'self.process_chunk(ds,', '*args,', '**kwargs)', '68', '#', 'storage', 'everything,', 'done', 'via', 'pickling,', '69', '#', 'units', 'preserved.', '(credit', 'nathan', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/data_objects/derived_quantities.py', 'process_chunk(self,', 'data,', '**kwargs)', '462', 'rvals.extend([(data[“all”,', '“particle_specific_angular_momentum_%s”', '%', 'axis]', '*', '463', 'data[“all”,', '“particle_mass”]).sum(dtype=np.float64)', '\\', '--&gt;', '464', 'axis', '“xyz”])', '465', 'rvals.append(data[“all”,', '“particle_mass”].sum(dtype=np.float64))', '466', 'return', 'rvals', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/data_objects/derived_quantities.py', '&lt;listcomp&gt;(.0)', '462', 'rvals.extend([(data[“all”,', '“particle_specific_angular_momentum_%s”', '%', 'axis]', '*', '463', 'data[“all”,', '“particle_mass”]).sum(dtype=np.float64)', '\\', '--&gt;', '464', 'axis', '“xyz”])', '465', 'rvals.append(data[“all”,', '“particle_mass”].sum(dtype=np.float64))', '466', 'return', 'rvals', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/data_objects/data_containers.py', '__getitem__(self,', 'key)', '280', 'return', 'self.field_data[f]', '281', 'else:', '--&gt;', '282', 'self.get_data(f)', '283', '#', 'fi.units', 'unit', 'expression', 'string.', 'depend', 'registry', '284', '#', 'hanging', 'off', 'dataset', 'define', 'unit', 'object.', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/data_objects/selection_data_containers.py', 'get_data(self,', 'fields)', '824', 'parent', '=', 'getattr(self,', '“parent”,', 'self.base_object)', '825', 'self.field_data[field]', '=', '\\', '--&gt;', '826', 'parent[field][self._part_ind(field[0])]', '827', 'else:', '828', 'self.field_data[field]', '=', 'self.base_object[field][ind]', '~/.local/lib/python3.6/site-packages/yt-3.5.dev0-py3.6-macosx-10.9-x86_64.egg/yt/units/yt_array.py', '__getitem__(self,', 'item)', '1034', '1035', 'def', '__getitem__(self,', 'item):', '-&gt;', '1036', 'ret', '=', 'super(ytarray,', 'self).__getitem__(item)', '1037', 'ret.shape', '==', '():', '1038', 'return', 'ytquantity(ret,', 'self.units,', 'bypass_validation=true)', 'indexerror:', 'boolean', 'index', 'match', 'indexed', 'array', 'along', 'dimension', '0;', 'dimension', '3', 'corresponding', 'boolean', 'dimension', '331']",,2018-11-20 16:08:25.178600,2018-11-20,16:08:25.178600,2018
message,UDXDKJCDT,"['question,', 'expecting', 'calculating', 'angular', 'momentum', '(of', 'particles)', 'shows', 'same', 'result', 'one', '.quantities.angular_momentrum_vector(),', 'it’s', 'not.', 'wonder', 'what’s', 'argument', 'angular_momentum_vector', 'takes?', 'point', 'source', 'code', 'this?', 'thanks!']",,2018-11-20 16:10:56.178800,2018-11-20,16:10:56.178800,2018
message,UDXDKJCDT,"['btw,', 'i’m', 'using', 'yt-4.0,', 'maybe', 'that’s', 'reason?']",,2018-11-20 16:12:52.179000,2018-11-20,16:12:52.179000,2018
message,U042J5BN6,"['bunch', 'fixes', 'angular', 'momentum', 'calculation', 'done', 'last', 'six', 'months', 'yt-4.0', 'master', 'branch.', 'these', 'only', 'affect', 'particle-based', 'datasets.', 'beneficial', 'look', 'these', 'over', 'both', 'discussion', 'well', 'location', 'where', 'things', 'getting', 'calculated,', 'provide', 'insight', 'particular', 'problems,', '~USER:', '~HYPERLINK', '~HYPERLINK']",,2018-11-20 16:23:28.181300,2018-11-20,16:23:28.181300,2018
message,UDXDKJCDT,"['these', 'look', 'great,', 'thanks!', '~USER']",,2018-11-20 16:26:15.181700,2018-11-20,16:26:15.181700,2018
message,U042J5BN6,[':slightly_smiling_face:'],,2018-11-20 16:26:36.181900,2018-11-20,16:26:36.181900,2018
message,U042FH0RB,"['think', 'made', 'those', 'fixes', 'master']",,2018-11-20 21:07:04.182200,2018-11-20,21:07:04.182200,2018
message,U042FH0RB,"['you’re', 'talking', 'something', 'different,', 'nm']",,2018-11-20 21:07:30.182400,2018-11-20,21:07:30.182400,2018
message,U042FH0RB,"['seems', 'bug', 'able', 'angular', 'momentum', 'vector', 'derived', 'quantity', 'cut', 'region,', 'chance', 'file', 'bug', 'this?']",,2018-11-20 21:08:19.182700,2018-11-20,21:08:19.182700,2018
message,U042FH0RB,"['please', 'include', 'short', 'example', 'script', 'demonstrating', 'issue,', 'optimally', 'making', 'one', 'test', 'datasets', '~HYPERLINK', 'trigger', 'one', 'those']",,2018-11-20 21:08:50.182900,2018-11-20,21:08:50.182900,2018
message,U015R1BHQGL,"['guess', 'point', ""it's"", 'still', 'using', 'rather', 'than', 'ds', 'hence,', 'likely', 'fast', 'method', 'copied', 'above.', 'thanks', 'anyway', ':smile:']",,2020-06-18 06:02:56.344200,2020-06-18,06:02:56.344200,2020
message,U015R1BHQGL,"['yes,', 'been', 'running', 'parallelisation', 'following', 'docs', 'website.']",,2020-06-18 06:03:34.344400,2020-06-18,06:03:34.344400,2020
message,U042J5BN6,"['using', 'tip', 'yt4,', 'i’m', 'seeing', 'new', 'errors', 'basic', 'functionality:', '~CODESNIPPET`import', 'yt', 'ds', '=', ""yt.load('fire_m12i_ref11/snapshot_600.hdf5')"", '_,', '=', ""ds.find_max('density')~CODESNIPPET`""]",,2020-06-18 17:49:29.348000,2020-06-18,17:49:29.348000,2020
message,U042J5BN6,"['script', 'fails', 'both', 'new', 'os', 'x', 'install', 'well', 'windows', 'install', 'entirely', 'different', 'reasons.', ':disappointed:']",,2020-06-18 17:49:53.348500,2020-06-18,17:49:53.348500,2020
message,U44SW7J11,"['ughhhhhh', 'that’s', 'great.']",,2020-06-18 17:51:20.349200,2020-06-18,17:51:20.349200,2020
message,U042J5BN6,"['~CODESNIPPET`loading', 'particle', 'index:', '100%|████████████████████████████████████████████████████████|', '10/10', '[00:00&lt;00:00,', '1587.25it/s]', 'traceback', '(most', 'recent', 'call', 'last):', 'file', '""test.py"",', 'line', '3,', '&lt;module&gt;', '_,', '=', ""ds.find_max('density')"", 'file', '""/users/chummels/src/yt-conda/src/yt-git/yt/data_objects/static_output.py"",', 'line', '854,', 'find_max', 'source.quantities.max_location(field)', 'file', '""/users/chummels/src/yt-conda/src/yt-git/yt/data_objects/derived_quantities.py"",', 'line', '622,', '__call__', 'rv', '=', 'super(maxlocation,', 'self).__call__(field,', 'sample_fields)', 'file', '""/users/chummels/src/yt-conda/src/yt-git/yt/data_objects/derived_quantities.py"",', 'line', '578,', '__call__', 'rv', '=', 'super(sampleatmaxfieldvalues,', 'self).__call__(field,', 'sample_fields)', 'file', '""/users/chummels/src/yt-conda/src/yt-git/yt/data_objects/derived_quantities.py"",', 'line', '65,', '__call__', 'values', '=', '[self.data_source.ds.arr(values[i])', 'range(self.num_vals)]', 'file', '""/users/chummels/src/yt-conda/src/yt-git/yt/data_objects/derived_quantities.py"",', 'line', '65,', '&lt;listcomp&gt;', 'values', '=', '[self.data_source.ds.arr(values[i])', 'range(self.num_vals)]', 'file', '""/users/chummels/src/yt-conda/lib/python3.6/site-packages/unyt/array.py"",', 'line', '528,', '__new__', 'return', '_coerce_iterable_units(input_array,', 'registry)', 'file', '""/users/chummels/src/yt-conda/lib/python3.6/site-packages/unyt/array.py"",', 'line', '223,', '_coerce_iterable_units', 'raise', 'iterableunitcoercionerror(input_object)', 'unyt.exceptions.iterableunitcoercionerror:', 'received', 'list', 'tuple', 'quantities', 'nonuniform', 'units:', '[unyt_quantity(4.36017291e-22,', ""'g/cm**3'),"", 'unyt_quantity(0.58903652,', ""'code_mass/code_length**3'),"", 'unyt_quantity(0.40852755,', ""'code_mas"", ""s/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quant', 'ity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3'),"", 'unyt_quantity(-1.e+90,', ""'code_mass/code_length**3')]~CODESNIPPET`""]",,2020-06-18 17:51:37.349900,2020-06-18,17:51:37.349900,2020
message,U042J5BN6,"['maybe', 'update', 'newer', 'unyt?']",,2020-06-18 17:52:11.350500,2020-06-18,17:52:11.350500,2020
message,U44SW7J11,"['version', 'using?']",,2020-06-18 17:52:44.351200,2020-06-18,17:52:44.351200,2020
message,U042J5BN6,['2.7.1'],,2020-06-18 17:53:10.351400,2020-06-18,17:53:10.351400,2020
message,U042J5BN6,"['looks', 'it’s', 'date.']",,2020-06-18 17:53:19.351600,2020-06-18,17:53:19.351600,2020
message,U042J5BN6,"['~USER', 'run', 'script', 'above', 'see', 'bails', 'yt4', 'tip?']",,2020-06-18 17:53:33.352000,2020-06-18,17:53:33.352000,2020
message,U44SW7J11,"['i’ll', 'try']",,2020-06-18 17:54:33.353000,2020-06-18,17:54:33.353000,2020
message,U042J5BN6,"['presumably', 'error', 'caught', 'unit', 'tests,', 'maybe', 'isn’t', 'global', 'problem?']",,2020-06-18 17:54:53.353700,2020-06-18,17:54:53.353700,2020
message,U44SW7J11,"['we’re', 'testing', '2.7.1', 'travis', 'osx', 'you’re', 'using', 'same', 'version']",,2020-06-18 17:54:55.353800,2020-06-18,17:54:55.353800,2020
message,U042J5BN6,['good.'],,2020-06-18 17:55:06.354000,2020-06-18,17:55:06.354000,2020
message,U44SW7J11,"['(i', 'went', 'check', 'make', 'sure)']",,2020-06-18 17:55:12.354200,2020-06-18,17:55:12.354200,2020
message,U042J5BN6,"['interesting.', 'seems', 'work', 'give', 'full', 'field', 'tuple:', '~CODESNIPPET', 'fails', '~CODESNIPPET']",,2020-06-18 17:56:57.355100,2020-06-18,17:56:57.355100,2020
message,U042J5BN6,"['least', 'os', 'x', 'box.']",,2020-06-18 17:57:09.355400,2020-06-18,17:57:09.355400,2020
message,U44SW7J11,"['that’s', 'better', 'then!']",,2020-06-18 17:58:09.355700,2020-06-18,17:58:09.355700,2020
message,U042J5BN6,"['windows', 'machine,', 'totally', 'different', 'error,', 'even', 'full', 'field', 'tuple.']",,2020-06-18 17:58:27.356500,2020-06-18,17:58:27.356500,2020
message,U44SW7J11,"['build', 'readable', 'error', 'though', '‘density’', 'passed']",,2020-06-18 17:58:27.356600,2020-06-18,17:58:27.356600,2020
message,U44SW7J11,"['ambiguous', 'field']",,2020-06-18 17:58:33.356800,2020-06-18,17:58:33.356800,2020
message,U042J5BN6,"['guess', 'work', 'issue:', '~HYPERLINK']",,2020-06-18 18:00:01.357000,2020-06-18,18:00:01.357000,2020
message,U042J5BN6,"['seems', 'maybe', 'changes', 'necessary', 'fix', 'sorts', 'places', 'code.']",,2020-06-18 18:00:27.357700,2020-06-18,18:00:27.357700,2020
message,U44SW7J11,"['doesn’t', 'one', 'pr']",,2020-06-18 18:00:40.357900,2020-06-18,18:00:40.357900,2020
message,U44SW7J11,"['wonder', 'validator', 'function', 'checks', 'field', 'valid', 'that’s', 'passed', 'various', 'operations', 'yt']",,2020-06-18 18:02:58.359600,2020-06-18,18:02:58.359600,2020
